Row	geneNames	Mean_Ref	Mean__Csrc	Log2_FC	pVal	adjPVal
CIC11T00000003044	YPL113c	441.176019562778	260.685752187955	-0.759042639990292	0.000166534996287619	0.000400086786327345
CIC11T00000002426	COX4	3468.81847394508	2159.9825657259	-0.683424677470671	4.67665953860326e-05	0.00012136142163015
CIC11T00000005582	RPS26A	16208.9469352636	8822.40206878309	-0.877546948848068	9.30000548472657e-07	3.02867900494685e-06
CIC11T00000004925	CDC55	653.841271404569	1433.00689238248	1.13203319851179	1.17728246650658e-07	4.30897350034587e-07
CIC11T00000005143	COX13	2445.10833860054	1862.09465593397	-0.392971978625499	0.0418851689663259	0.0659290869986348
CIC11T00000003778	MNN4_3	88.8384204469555	157.757176082987	0.828449985225642	0.00063603196733037	0.00139854204724819
CIC11T00000001370	ATE1	19.9532434070536	42.5036196371517	1.09096243125381	0.000259351478712496	0.000603686411661692
CIC11T00000003615	TFG2	294.224303496243	371.573027247903	0.336729358341337	0.0823511908645543	0.121089420268908
CIC11T00000000291	RPL38	2.18624578558758	4.57965422122887	1.06678307119657	0.138472907139718	0.190984538671753
CIC11T00000000750	PRP18	8.23907235224698	25.6298659146943	1.63727211426566	6.56066393936149e-06	1.8992957263649e-05
CIC11T00000004824	PEX30	318.020686821469	834.780518553348	1.39227631846624	3.2819351256654e-10	1.63133979801194e-09
CIC11T00000001495	SMC2	151.243758748472	152.724775728536	0.0140585127595592	0.873723990875209	0.906124916549429
CIC11T00000005723	ANP1	431.806284744691	338.885707463624	-0.349585448978608	0.103192161295362	0.147846317140657
CIC11T00000003594	RGA1	829.838697384282	908.53342951853	0.1307086643141	0.408855657864008	0.485653081433928
CIC11T00000000414	augustus_masked-chr1-processed-gene-1.81	437.15072265958	233.281198602304	-0.906060746558168	7.75194249523351e-06	2.22849005564073e-05
CIC11T00000002943	PPR1	183.709005384937	145.354909706808	-0.337842546110255	0.136893732422483	0.189235752290973
CIC11T00000002067	ask1	26.8506308164669	39.1004316137584	0.542228550316443	0.0620023383902116	0.0938013317925444
CIC11T00000005575	MDM35	35.0368753761647	9.94323231897404	-1.81708729914559	6.85214605594238e-08	2.59193784821301e-07
CIC11T00000003095	YJR107w	41.4631333670018	25.8551959029396	-0.681374908903983	0.0217012911816433	0.0364280706577643
CIC11T00000004670	ARH1	27.0823063260756	22.031526359518	-0.297781154467131	0.367207399162247	0.444896283191105
CIC11T00000004000	HEM1	2710.06516720952	1836.8052764839	-0.561128852085754	0.00193672653663769	0.00394118035237362
CIC11T00000003133	SPC98	51.7985132563861	25.3800834942433	-1.02921387434187	0.000469399957475263	0.00105468531786856
CIC11T00000005660	CRC1	983.311308100381	561.192929197137	-0.809151402312278	6.41589928372374e-06	1.86300381923047e-05
CIC11T00000005101	augustus_masked-chr1-processed-gene-2.130	71.6820057331137	51.4276859690958	-0.479065766084009	0.0681237954298338	0.102497045043425
CIC11T00000001420	VMA4	2821.33045733561	2770.95916819126	-0.0259902041160271	1	1
CIC11T00000000402	MRS2	73.8707006279522	25.8850260160297	-1.51288449278641	2.12210085320238e-09	9.55857937083574e-09
CIC11T00000000751	RPA43	514.94408565564	342.722536646898	-0.58737472487737	0.00555853837718373	0.0104992588822805
CIC11T00000002830	GIP4	47.6082810330745	49.6460089561042	0.0604652049141027	0.748600255606042	0.802061757959161
CIC11T00000003075	MTW1	24.0814659228676	35.1815688943821	0.546896603442142	0.0524054914940015	0.0807888778423715
CIC11T00000002090	augustus_masked-chr1-processed-gene-2.108	435.367071325459	347.519082594152	-0.325140094723283	0.130155233144433	0.181029526350816
CIC11T00000001690	augustus_masked-chr1-processed-gene-2.133	163.227452928498	201.557578247036	0.304308305294592	0.107976182439697	0.153706643695353
CIC11T00000003984	YOR338w	118.261336259536	460.073146714017	1.95988476888063	4.27643036427496e-16	3.52453724300258e-15
CIC11T00000003436	SMM1	88.5928222375914	57.0259775519538	-0.635570544071931	0.0107904737486994	0.0193355891963475
CIC11T00000005423	TIM23	1129.32640979926	736.226700848106	-0.617240551051968	0.00180982542239899	0.00370387362644426
CIC11T00000005598	STL1_3	1.53493005833852	1.36744067687108	-0.166694671758199	1	1
CIC11T00000002678	ACC1	9759.56913252221	7723.53989309594	-0.337555234210081	0.0810922667136545	0.119450920106715
CIC11T00000004075	RRT12	4.57797642377347	1.9085005312709	-1.26227044498646	0.121933560522473	0.170624056878787
CIC11T00000003262	OPSB	167.869400573563	576.069396759456	1.77890333965932	8.80031593634915e-15	6.57569651223183e-14
CIC11T00000001498	fkSA	53.0515195258618	30.984594059537	-0.775843006902741	0.00776823944047949	0.014275941680696
CIC11T00000004919	SPAG1	10.1283714320534	7.36607551406737	-0.459434125630553	0.379771701059767	0.457425207987731
CIC11T00000005381	YIH1	26.9976753397185	22.5194784520118	-0.261661772819147	0.481962465048627	0.556318525575064
CIC11T00000001327	augustus_masked-chr1-processed-gene-2.138	18.2394887019353	6.93801377133703	-1.39447067839214	0.00040306362056833	0.000916357347314186
CIC11T00000003142	PWP2	1051.52042277606	369.847003550924	-1.50747637813512	2.45050445178832e-16	2.0609279046354e-15
CIC11T00000004649	gsy-1	2922.20236950818	6904.95203881847	1.24057530200129	2.87440569965995e-12	1.73397395138649e-11
CIC11T00000004668	lsm-4	99.9516727468441	38.3146565730592	-1.38333433706876	2.63603318012314e-08	1.04876983084872e-07
CIC11T00000000766	YBL086c	103.631474889518	97.1077991215943	-0.0938031699469695	0.757661444320533	0.809511791678522
CIC11T00000002961	augustus_masked-chr1-processed-gene-2.117	47.3939690070212	102.453997057375	1.11220087997375	7.11200776141957e-06	2.05271927422536e-05
CIC11T00000000539	YHR122w	99.6327705402245	156.994266563094	0.656019625795334	0.00443493395359005	0.00850804345875201
CIC11T00000000629	augustus_masked-chr1-processed-gene-2.118	48.1669416212939	54.1460335222037	0.168812334459941	0.457365979684531	0.532301777485062
CIC11T00000002097	FPR1	3019.74087344163	2106.43880018424	-0.519618755063516	0.00243966518294497	0.00487679081157042
CIC11T00000000903	augustus_masked-chr1-processed-gene-2.119	118.800890603649	344.459530828143	1.53578884492068	1.29109522861839e-11	7.31366726850592e-11
CIC11T00000003876	TOM70	3669.71368683299	2585.68180015994	-0.505122762801886	0.00329544706578236	0.00643998322454959
CIC11T00000005505	PTEN	3.70942077047641	0.888967803830328	-2.06099085191109	0.0586834689972784	0.0892639195474615
CIC11T00000000149	augustus_masked-chr1-processed-gene-2.142	78.4052221607112	40.5939409589977	-0.949685340697027	0.000245695261825133	0.000575152540989268
CIC11T00000004119	CPT1	654.203056838636	278.063652378875	-1.23432332822124	8.32645909983376e-09	3.52452100471288e-08
CIC11T00000000910	tom22	1421.00470262179	848.762975467134	-0.743477699147228	0.000210388624848281	0.000498249657641251
CIC11T00000001319	FAR11	97.1178519352382	89.8860766418379	-0.111638852731989	0.748152704256517	0.80193285732349
CIC11T00000005037	YKR070W_2	3815.64543706714	1606.2454623122	-1.24823473871422	2.46798054777876e-14	1.77947884051983e-13
CIC11T00000005913	KRE28	9.36917848953885	24.7229945789033	1.39985904079947	7.65634132494072e-05	0.000192025173587216
CIC11T00000002891	augustus_masked-chr1-processed-gene-2.125	70.9599716147777	153.29358128614	1.1112199520387	6.51734593662386e-06	1.88960392254102e-05
CIC11T00000000003	DSL1	24.4802867144073	27.1266093267682	0.148088275092556	0.61576770458027	0.682330784013644
CIC11T00000004779	atx1	96.0282147433442	127.802704716437	0.412388106795477	0.0701952663781137	0.105283828452946
CIC11T00000003947	augustus_masked-chr1-processed-gene-2.127	18.5223173799655	119.713427612606	2.69224846602103	1.28492073551251e-18	1.23993774828938e-17
CIC11T00000005238	MRP20	858.124056078407	500.682624077959	-0.777289839988557	8.68744782158609e-05	0.000216753516241479
CIC11T00000001849	RPB2	2967.64486405393	2383.89125722905	-0.316000028184862	0.0759347614747082	0.112834707468608
CIC11T00000003461	MRPL23	474.90240875823	185.594001605167	-1.35548099038481	1.00434337042506e-11	5.76297027591509e-11
CIC11T00000004062	rpb7	343.030029409199	224.453701719369	-0.611916988245199	0.00572808465012519	0.0107876742953159
CIC11T00000001659	SIZ1	142.49725863128	180.242662762769	0.339006367168946	0.0955066841453208	0.138071269099421
CIC11T00000001754	YDR341c	3265.93012042411	2414.48768576875	-0.435776816981264	0.0116706334394362	0.0207770455020371
CIC11T00000002554	augustus_masked-chr1-processed-gene-3.107	71.1627369238356	257.500258320413	1.85537997664986	8.5824797411992e-15	6.42125529727904e-14
CIC11T00000002905	SIA1	2535.30763044112	2213.0407234972	-0.196130813026503	0.311906297542717	0.386677895447298
CIC11T00000004936	FCF1	266.305196020358	77.9057122342934	-1.77327955885283	8.26609325441729e-18	7.64381432402858e-17
CIC11T00000002682	augustus_masked-chr1-processed-gene-3.112	1.52442208303656	1.5030641458467	-0.0203558324794202	1	1
CIC11T00000001968	PAR32	438.902176685569	550.92769273249	0.32796355761595	0.0912327202118643	0.132624703795244
CIC11T00000002605	HAM1	183.294787244262	138.649483120615	-0.402723519297649	0.0752550892251093	0.112055975452534
CIC11T00000002294	snap_masked-chr1-processed-gene-3.89	243.784153774915	86.7976317576472	-1.48987676741757	1.19403889029985e-12	7.41256255066531e-12
CIC11T00000000505	THI80	52.9920477104529	41.287140464873	-0.360083375512731	0.184943694136058	0.24561102395524
CIC11T00000005018	TAF9	54.9823491040304	66.5685888617772	0.275873039084802	0.241879310339146	0.310764207596749
CIC11T00000005843	BUD7	775.673274725617	810.432298856564	0.0632425767893654	0.6249329522187	0.691290080209664
CIC11T00000001391	RCF1	196.473417333343	124.924598466041	-0.653276549463849	0.00296367119434149	0.00585123226611489
CIC11T00000003391	augustus_masked-chr1-processed-gene-3.115	8.77750309951821	16.2020272098295	0.884291829827931	0.0138278838695601	0.0241409164835205
CIC11T00000003592	augustus_masked-chr1-processed-gene-3.116	4.1941067871828	5.87110678929525	0.485268903324383	0.39272162389445	0.469684300447566
CIC11T00000005470	SOK1	752.636747716581	1300.19582780302	0.78870329355093	0.000153806082252712	0.000370743447639278
CIC11T00000005744	snap_masked-chr1-processed-gene-3.62	0.686566065903242	0.679023948043561	-0.0159360958411572	1	1
CIC11T00000005677	SFL1	374.442857432409	142.027000317483	-1.39858034811565	9.07956864371263e-10	4.29806039083225e-09
CIC11T00000001088	snap_masked-chr1-processed-gene-3.64	2.54492783478232	1.84587052655948	-0.463323384403111	0.791567092236153	0.837789627631693
CIC11T00000000587	BCS1	292.664252281662	230.352292305929	-0.345404582611162	0.161391950237708	0.218155566710332
CIC11T00000000756	UBP2	217.855700451554	428.360972893807	0.975454181467978	4.04208554346592e-06	1.21329197412541e-05
CIC11T00000001461	ADP1	481.104872835917	374.894413036587	-0.359867086085784	0.101999861353587	0.146315225739548
CIC11T00000001225	SVF1	1793.53656734078	2102.41686398032	0.229241593176919	0.178193243080461	0.23746733134086
CIC11T00000001780	snap_masked-chr1-processed-gene-3.67	634.748323192118	1797.73625014679	1.50192479156538	1.42173322523931e-13	9.60211619062563e-13
CIC11T00000003048	ARP8	144.879111298309	76.3770272441429	-0.923638928389196	6.21589372116508e-05	0.0001582168147858
CIC11T00000003822	8D4.130	9496.16677430546	3762.13663956832	-1.33579302418817	1.82107452979909e-14	1.32131112924088e-13
CIC11T00000001814	FYV4	392.937250920323	145.510133305708	-1.43317931777491	1.46488942794341e-10	7.54175870811617e-10
CIC11T00000001934	CPR5	1294.00089967337	1093.29674740484	-0.243153583599797	0.253461016164297	0.323265201266884
CIC11T00000002278	MED6	113.493349655423	180.433817001556	0.66886199189124	0.00278973245199682	0.00553050538745825
CIC11T00000001576	HNT2	65.3137807609188	12.2498771361734	-2.41462014331653	1.25476741171701e-14	9.24388114949062e-14
CIC11T00000003809	TSA1	1488.94065910609	2184.43537613203	0.552974168767582	0.00218646354947208	0.00440735357190647
CIC11T00000004688	augustus_masked-chr1-processed-gene-3.149	0.802434034059336	0.6161195862841	-0.381172397747983	1	1
CIC11T00000002755	SEC18	330.917902053535	475.874733300086	0.52410851531581	0.00740743095798722	0.0136644923948013
CIC11T00000004978	augustus_masked-chr1-processed-gene-3.126	9.52199926609326	36.8578375145874	1.95263500630972	1.4412495596463e-08	5.94347796214912e-08
CIC11T00000005631	cpr-c2	150.672514620795	391.005852050419	1.37577393262734	1.5796765216375e-08	6.47262904776219e-08
CIC11T00000000424	YMR114c	6.96401737514773	19.6416287366641	1.49592285915007	7.11759625285194e-05	0.000179450643381532
CIC11T00000004338	RSM24	704.481867638392	512.097548460145	-0.460143921534651	0.0294645100864076	0.0482093276364085
CIC11T00000001722	NGG1	193.410263779247	252.701432005887	0.385769482838641	0.0475391271983801	0.0739997059686214
CIC11T00000002626	MAS1	270.413003656361	485.294885674938	0.843697126408442	4.85497439487442e-05	0.000125480069487984
CIC11T00000004029	UPS2	232.130299446085	395.872885862585	0.770102410926899	0.00020586538049284	0.000488262847681866
CIC11T00000002992	ATC1_2	57.3774232160516	19.1407634220029	-1.58383480672602	8.38492695275469e-08	3.13062632370835e-07
CIC11T00000005321	augustus_masked-chr1-processed-gene-3.133	1.4206414296353	1.5793806628666	0.152816468136236	0.751949750593259	0.805051572787171
CIC11T00000001380	plp1	203.75669741059	149.925381339391	-0.442602838655451	0.0384162010060115	0.0611031844272867
CIC11T00000000737	SEC10	318.61030136879	250.027204700851	-0.3497078344133	0.129161189258155	0.179777146971788
CIC11T00000002068	CDC1	90.9266564806694	90.6725105476369	-0.00403807266983891	0.952455172633381	0.971739087639473
CIC11T00000001382	augustus_masked-chr1-processed-gene-3.136	36.9271178461369	28.013227242485	-0.398572467320821	0.19087563462471	0.252557310765493
CIC11T00000003680	SCC2	41.4282129152663	52.7769896614621	0.349295475086288	0.158309486777784	0.214755281308568
CIC11T00000002289	ERF2	12.5565802503945	14.7563975395162	0.232896957330881	0.546939273945514	0.620249900677915
CIC11T00000002083	augustus_masked-chr1-processed-gene-3.137	65.893376835392	50.3561231392862	-0.387966246516621	0.15111483559072	0.206052678778258
CIC11T00000001542	SDH4	1329.38570942631	1501.63599442273	0.175775386825713	0.251874808307303	0.321517798656784
CIC11T00000002054	augustus_masked-chr1-processed-gene-3.154	17.7052602323718	24.0566086743906	0.442255227547521	0.164358126569191	0.221437597559661
CIC11T00000001329	augustus_masked-chr1-processed-gene-3.155	19.7464021789017	11.4164466749386	-0.790476128961487	0.0293025993241764	0.0479716608998523
CIC11T00000003761	LIP2	150.664912691878	112.412040108642	-0.422546910321499	0.0799468324290488	0.117914414138185
CIC11T00000005535	SPC19	6.61676747821444	5.17861493307814	-0.353560294471493	0.63545786714867	0.701211681465908
CIC11T00000001231	VPS64	33.6632155912948	41.0693496411268	0.286889108568897	0.297244152464407	0.370814976688491
CIC11T00000005463	COQ4	218.216563634565	187.927769538385	-0.215582347616816	0.370331362855571	0.447739555385298
CIC11T00000000880	YLR326w	98.0414917825606	133.986198863427	0.450620063452231	0.0512580970633836	0.0792108093299766
CIC11T00000005195	CLN1	6.8032102685044	11.6177627495719	0.772044688843551	0.0657855490987333	0.0992121854339798
CIC11T00000000002	GGA2	920.794662960911	1418.01320252773	0.622919588400806	0.00118816531628715	0.00250917169616212
CIC11T00000003720	DEHA2G15708G	307.81381837013	785.993285760439	1.35245898996343	7.38009797976298e-11	3.90778901299766e-10
CIC11T00000004830	ECM331_2	12389.9540972561	11950.7323513252	-0.0520718120120823	0.883948401383955	0.914259737948468
CIC11T00000000803	glt1	18456.7849503467	12006.3652450787	-0.620351805047899	0.000202281772391226	0.000480554759070456
CIC11T00000000139	RRP43	129.098036863095	73.9371136784774	-0.804096431883602	0.000627876120723823	0.0013832483103212
CIC11T00000001559	UBP12	413.334598211628	419.208835583218	0.0203589949073151	0.820874791586815	0.861395204796291
CIC11T00000002463	BPH1	8.69613643879577	16.2120414694688	0.898619289887097	0.0138283326498208	0.0241409164835205
CIC11T00000001810	SLY41_2	183.992527718828	326.83257658699	0.828904612367818	0.000565388110368254	0.0012551833926133
CIC11T00000002015	augustus_masked-chr1-processed-gene-4.105	73.695320689031	141.310266471068	0.939221361235935	6.14432903933911e-05	0.000156626015909879
CIC11T00000001140	MCH4_2	122.411052101724	1247.42110655432	3.34914284951848	2.55790381754045e-38	5.43766933315519e-37
CIC11T00000005920	RPS14	15230.3013526468	8245.74813277443	-0.885222188087894	1.13591059706335e-06	3.65789879803351e-06
CIC11T00000005151	RPS22A_2	14028.9197475381	6931.1523949263	-1.01723677870308	2.49130049878145e-08	9.97385835544124e-08
CIC11T00000002125	RPL39	3473.63752418824	1889.43242127918	-0.878494296842154	1.23261051894588e-07	4.49719391997923e-07
CIC11T00000004347	YIP3	619.016982750554	536.268055070589	-0.207024674286346	0.358065710369555	0.436021255007188
CIC11T00000003729	PGUG_4	549.790348956217	1045.811881373	0.927669878662661	5.97388518138868e-07	1.99394858227e-06
CIC11T00000003922	DSF2	93.1842826261924	116.950057352651	0.327734027756706	0.125906998149599	0.175587077303277
CIC11T00000003060	augustus_masked-chr1-processed-gene-4.129	27.8123985335488	77.4634951105083	1.47778842877489	5.40560851875751e-08	2.07197010489435e-07
CIC11T00000003710	THP3	48.4075453732579	211.981849960157	2.13063689980634	4.75540383406517e-16	3.89146043864339e-15
CIC11T00000005370	Uchl3	44.0783139150122	610.21430668993	3.79117506074471	1.04734569122891e-41	2.52458515781161e-40
CIC11T00000005641	augustus_masked-chr1-processed-gene-4.108	237.288443711809	302.322290091787	0.349445511247853	0.105950644173341	0.151346804136528
CIC11T00000003422	psk1	41.8514371066404	28.3011391206492	-0.564417040610933	0.0563112358178981	0.086095814635592
CIC11T00000005088	snap_masked-chr1-processed-gene-4.85	128.807166675648	69.2830294821971	-0.894638945401373	0.000208954837745537	0.000495182566948598
CIC11T00000001560	augustus_masked-chr1-processed-gene-4.133	55.647398048299	31.6395814929065	-0.814583714913898	0.00376586357641857	0.00729738986335263
CIC11T00000004399	scd2	420.414376081722	202.78041403992	-1.05189368971628	1.8747181884753e-07	6.6463086054192e-07
CIC11T00000005810	UME6	26.2011301841082	189.404432579341	2.85376914541509	5.70989499528706e-23	6.81049794365398e-22
CIC11T00000001913	CSC1_2	61.6451486434622	80.5622330475071	0.386116311215485	0.103734510683202	0.148512553689346
CIC11T00000002541	SPAC17H9.04c	561.540409819478	539.633845817328	-0.0574090093104484	0.867558362800823	0.9007035011886
CIC11T00000001645	Dpm1	890.13985117613	852.219322302575	-0.0628072558184821	0.845668935074873	0.880835063273611
CIC11T00000002369	augustus_masked-chr1-processed-gene-4.136	32.0722836893091	24.3604051692649	-0.39678895498078	0.195146722039088	0.257439950919896
CIC11T00000004337	UBA2	377.515098998766	232.163387763905	-0.701393870559863	0.000634209272404058	0.00139506667366162
CIC11T00000003697	PFY1_2	455.551522378651	486.835051246956	0.0958188127505551	0.570228743005863	0.642120942171623
CIC11T00000005846	augustus_masked-chr1-processed-gene-4.114	763.039688233591	816.875038279954	0.0983573001330817	0.490944909736531	0.564650354360582
CIC11T00000005060	augustus_masked-chr1-processed-gene-4.115	193.08769611568	66.2740522202922	-1.5427401976856	2.42943149408893e-11	1.34189404002361e-10
CIC11T00000001564	CDR4_2	12.0562161818738	9.51492204557673	-0.341513449605831	0.496148962610244	0.569612230689042
CIC11T00000000657	CDC48	4775.59222460366	5190.77706786406	0.120270874685529	0.392503583862174	0.469521002207223
CIC11T00000001102	HNT1	79.3849924167438	361.992524827361	2.18902170637734	1.65087344636009e-19	1.67147309744824e-18
CIC11T00000003212	SFT2	40.4881838163002	47.4692424381928	0.229492096668135	0.367020526077582	0.444763409914377
CIC11T00000004740	augustus_masked-chr1-processed-gene-4.138	20.278739100634	37.354247014573	0.881304329784726	0.00280782926579262	0.00556446659794677
CIC11T00000002720	TFC6	12.4209098233789	12.8185015770724	0.0454567736242165	0.915511572738006	0.94032129979384
CIC11T00000005360	UBA4	70.5988263899649	118.153029344588	0.742940513322961	0.00355181834776089	0.00690584728364849
CIC11T00000004616	snap_masked-chr1-processed-gene-4.94	5.45691141922078	4.7065140581655	-0.213425720752607	0.861169921395887	0.894715945385339
CIC11T00000004325	augustus_masked-chr1-processed-gene-4.120	35.0917639570802	77.6502875095716	1.14585879688616	2.0044810792087e-05	5.43426611638649e-05
CIC11T00000002876	snap_masked-chr1-processed-gene-4.73	10.7433813310196	7.37144783291533	-0.543428219812548	0.267215550859682	0.337446029921664
CIC11T00000003339	IGO2	305.848788061895	730.704088201214	1.25646871972032	2.31812645785896e-09	1.04008773549264e-08
CIC11T00000003330	20H10.080	1611.73039974314	1075.51630359564	-0.583581044444439	0.00126073940850634	0.00265464902500183
CIC11T00000003998	NSG2	357.723747434536	392.885298188135	0.13526228840173	0.427074121412005	0.503143970031607
CIC11T00000002464	WSS1	20.5061058471988	49.5512399543516	1.27286761240828	1.89378631986144e-05	5.15113455558156e-05
CIC11T00000002783	THI6	1.75448955948853	21.2762612278523	3.60012138767265	8.05099950804152e-13	5.08572457958632e-12
CIC11T00000004184	ATF1	10.4847792097273	280.943378887347	4.74391101374403	1.45040919946015e-43	3.76387720634681e-42
CIC11T00000000656	FUM1	4602.28415460259	3418.600005753	-0.428944431596125	0.0172808738177383	0.0296559767840305
CIC11T00000001396	augustus_masked-chr1-processed-gene-5.69	49.5760873331535	14.9576752684946	-1.72875844681595	1.0230227390733e-08	4.2800537398702e-08
CIC11T00000003786	augustus_masked-chr1-processed-gene-5.70	32.5851326792478	71.0357156142523	1.12433070157834	1.35979838927374e-05	3.77714489903857e-05
CIC11T00000002816	RIA1	459.201218662465	346.210533241665	-0.407476852272521	0.0493463845030604	0.0765758576223654
CIC11T00000002404	snap_masked-chr1-processed-gene-5.98	1.97055648393924	3.11284011935688	0.659628376082542	0.452962440515695	0.529040759784674
CIC11T00000000471	DHH1	117.340539578722	74.7448458107102	-0.650655527467392	0.00987555705429009	0.0177957723458759
CIC11T00000001336	ADE4	3836.13756371953	1448.9626383643	-1.40463406091326	9.25628034780864e-18	8.53206897339609e-17
CIC11T00000005344	EGD1	6667.1885182509	3059.67551764556	-1.12369985920483	2.9980358813767e-11	1.64179512477292e-10
CIC11T00000004618	YMR155W_3	96.344099477637	105.879205331223	0.136151054382769	0.495485483935483	0.569077327143604
CIC11T00000005235	PRP28	132.21981190566	171.702747565079	0.376974757903929	0.0772296367393538	0.114434140240591
CIC11T00000003045	CWC2	33.6348302801575	45.1690595053801	0.425378896374998	0.121180660789988	0.169735421057895
